"","loss","accuracy","val_loss","val_accuracy","initial_adjoint","terminal_adjoint","val_initial_adjoint","val_terminal_adjoint","architecture","dataset","permute","pad_length","orientation","dim","epochs","learning_rate","task","time_horizon","output_dim","baseline","identifier","terminal_epoch_flag","total_epochs","log_lr","treatment","hyperparameters","full.treatment","response"
"884682",1.44255006313324,0.481233984231949,1.44255006313324,0.490985572338104,2.69160389900208,0.413476556539536,0.345555543899536,0.0672134831547737,"antisymmetric","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"9f868cf4-ecfd-41c0-93ab-81f6e74cf047",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","antisymmetric-0.001-256-50-cifar10-None-False",0.650534963690176
"884732",1.44945025444031,0.476332426071167,1.44945025444031,0.462139427661896,2.81098055839539,0.439132034778595,0.361888825893402,0.0726137012243271,"antisymmetric","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"f7354ccc-e833-4fc7-8414-e1b2e033dd75",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","antisymmetric-0.001-256-50-cifar10-None-False",0.602539776636799
"884782",1.46101701259613,0.472051054239273,1.46101701259613,0.463641822338104,2.17207169532776,0.402860820293427,0.315964639186859,0.0667808353900909,"antisymmetric","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"0e7bc1e7-96fb-41aa-a9a6-52095117b782",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","antisymmetric-0.001-256-50-cifar10-None-False",0.605039511499881
"636246",1.37345433235168,0.506222009658813,1.37345433235168,0.484975963830948,0.0204895250499249,0.215808302164078,0.0033490841742605,0.0355432480573654,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"4d110e73-2ed2-45dc-b712-33da86a064b3",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.64053597465174
"636346",1.36264991760254,0.513264238834381,1.36264991760254,0.495693117380142,0.0218709763139486,0.224776551127434,0.00336409523151815,0.0368769243359566,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"0e9ebcb9-bbed-4614-89a2-888f148ced08",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.658367535681717
"636646",1.33702600002289,0.521907031536102,1.33702600002289,0.493088930845261,0.0223465673625469,0.21136274933815,0.00355772860348225,0.0346967615187168,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"fcc2bbf4-38be-43f7-8c76-7888643c2e93",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.654034602415712
"636746",1.34119200706482,0.52050656080246,1.34119200706482,0.497996807098389,0.020425146445632,0.207080230116844,0.003253084840253,0.0343256182968616,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"7a9af845-3bbd-4d0d-87ce-f4659ed9864d",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.66220049222344
"637696",1.3355633020401,0.520086407661438,1.3355633020401,0.498798072338104,0.0195674058049917,0.219964787364006,0.00309107732027769,0.0359747000038624,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"924a0a6f-30f1-4b07-a8fc-048254048be0",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.663533664315974
"638046",1.35185050964355,0.517005443572998,1.35185050964355,0.493890225887299,0.0207655876874924,0.201619982719421,0.0032285328488797,0.0331107452511787,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"dbbd1706-98ca-404b-aa98-5b1d36e9fde5",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.655367824094354
"638946",1.34766221046448,0.518065810203552,1.34766221046448,0.493589729070663,0.0224648397415876,0.222683638334274,0.00344044319353998,0.0367523729801178,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"b1942b50-309e-44cf-b590-e47224e79398",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.654867847370073
"639996",1.36355686187744,0.506942212581635,1.36355686187744,0.483273237943649,0.021094175055623,0.205727279186249,0.00328927813097835,0.0340435095131397,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"d3d856eb-cd7b-4bf9-be13-3a1f5b5ee979",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.637702921972471
"640096",1.42335689067841,0.489016473293304,1.42335689067841,0.467948704957962,0.0247799381613731,0.223975226283073,0.00401639100164175,0.0376142933964729,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"e1a55eef-341b-48ea-8f88-0544cef23afe",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.612205447859047
"985319",1.34534192085266,0.516165196895599,1.34534192085266,0.487780451774597,0.0229303352534771,0.211080566048622,0.00368843437172472,0.0348739773035049,"exponential","cifar10","False",0,"None",256,50,1e-04,"cifar10-None-False",1024,10,0.1,"e77cfc83-746f-4c67-b34e-713c9ad5a1ad",1,50,-9.21034037197618,"1e-04-256-50-cifar10-None-False","1e-04-256-50","exponential-1e-04-256-50-cifar10-None-False",0.645202176147825
"636196",0.474147707223892,0.829725503921509,0.474147707223892,0.665064096450806,0.597436785697937,0.486629068851471,0.0981746837496758,0.087349995970726,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"5812b688-2ee9-4611-9e23-043ae1381eac",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.940172675091373
"636796",1.59014618396759,0.44008082151413,1.59014618396759,0.428185105323792,849.587463378906,0.682397902011871,13.9484815597534,0.113703474402428,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"5f9e595d-59e1-41e1-9e4b-99806534ff74",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.546045431545615
"641196",0.53621780872345,0.810339331626892,0.53621780872345,0.677684307098389,0.669455885887146,0.48736897110939,0.110430546104908,0.081663690507412,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"b64b5d81-4fdf-4333-a2e7-4d3fc1a4d6c9",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.961170606616806
"641496",0.448621720075607,0.838808417320251,0.448621720075607,0.679587364196777,0.58926260471344,0.469123482704163,0.0982636511325836,0.0843551829457283,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"afad0fad-65e8-4737-b06f-ad18ac1d76b2",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.964336977112263
"642546",0.562673389911652,0.799415826797485,0.562673389911652,0.677784442901611,0.585896193981171,0.535053849220276,0.0851390212774277,0.0872754529118538,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"b964e9f3-988f-4d04-88cd-64f7b2ebc75c",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.961337215938792
"642696",2.10126805305481,0.240416929125786,2.10126805305481,0.283854156732559,370.375,0.760968327522278,0.109628655016422,0.126841932535172,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"b3be34ab-d21e-4420-995c-a9ecf9dfad5c",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.305902738198422
"644046",0.531685531139374,0.80969911813736,0.531685531139374,0.678285241127014,0.708370089530945,0.48982909321785,0.104344271123409,0.0817392393946648,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"d9a63a47-15e5-4381-a03f-9cb791da6000",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.962170460893153
"645196",1.93643283843994,0.310859471559525,1.93643283843994,0.326021641492844,13423140,0.850728511810303,0.176899239420891,0.146860688924789,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"26ada66c-fe26-4530-a609-6e961fb6ed3d",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.37606241954778
"712225",0.594206869602203,0.787832081317902,0.594206869602203,0.675080120563507,0.437478274106979,0.476679563522339,0.0662260800600052,0.0769309177994728,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"da120bac-d60e-4089-8ea1-ffd4474bd2fb",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.956837673350801
"981303",0.490172177553177,0.825984299182892,0.490172177553177,0.671073734760284,0.510379612445831,0.45871639251709,0.0814954340457916,0.0812601447105408,"gru","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"20f3c2be-9f91-4e99-a706-a9e5c8b76e79",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","gru-0.001-128-50-cifar10-None-False",0.950171713715916
"972498",1.22082030773163,0.553677201271057,1.22082030773163,0.521734774112701,0.158211454749107,0.861466288566589,0.0175882838666439,0.139421612024307,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"a847aa20-e186-4f88-a360-8f8a44aa42ef",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.701696521239009
"973078",1.26473891735077,0.538892447948456,1.26473891735077,0.52303683757782,0.162145808339119,0.80557107925415,0.0205225814133882,0.127144441008568,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"ae240625-62f1-4623-97c3-249b09c86ddd",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.703862938285904
"977574",1.20081782341003,0.562259912490845,1.20081782341003,0.53886216878891,0.135947570204735,0.875983595848083,0.019122913479805,0.14004373550415,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"16b2d469-430b-473c-9d28-5f95e24fcf34",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.730193657353688
"978289",1.24645054340363,0.544754326343536,1.24645054340363,0.525941491127014,0.166864469647408,0.873213827610016,0.0247866809368134,0.140891537070274,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"7c5d3719-392a-4a3c-9aa3-f6a77f377726",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.708695798690082
"978955",1.24251997470856,0.546774983406067,1.24251997470856,0.507211565971375,0.136308595538139,0.741964280605316,0.0203573647886515,0.120784476399422,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"44554958-b85a-407a-bec1-b76bdfda503c",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.677532318390335
"979209",1.27956163883209,0.534411013126373,1.27956163883209,0.513822138309479,0.141752243041992,0.773514151573181,0.0195660442113876,0.124537661671638,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"207221d8-6dca-4c55-8b3e-9ecf321e8db3",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.688531211291225
"982150",1.23863732814789,0.549695909023285,1.23863732814789,0.524839758872986,0.164677560329437,0.864939153194427,0.0195727292448282,0.140203848481178,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"c579b989-3b13-4e9f-a004-7a585d8bb97c",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.706862699459375
"982609",1.1969838142395,0.563860416412354,1.1969838142395,0.532852590084076,0.187726616859436,0.861588656902313,0.0256122928112745,0.136690080165863,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"961300d3-b8c3-4f1e-86d4-a25c69424f68",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.72019471790136
"982964",1.26988303661346,0.538472294807434,1.26988303661346,0.521634638309479,0.154882967472076,0.743818283081055,0.0220641363412142,0.119627244770527,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"8142b070-53bf-4a9f-90db-f0015f93ce99",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.701529911917023
"984997",1.26703763008118,0.535811483860016,1.26703763008118,0.50821316242218,0.159285262227058,0.800535261631012,0.0211366061121225,0.128927186131477,"lipschitz","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"d5223984-28bf-468c-bde3-21b10346e143",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","lipschitz-0.001-256-50-cifar10-None-False",0.679198808299056
"707925",0.988056004047394,0.64264565706253,0.988056004047394,0.604266822338104,0.175162464380264,0.577141582965851,0.0223935581743717,0.0881042703986168,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"13c52fe6-5d64-4b6c-b86c-5cc1c8e6d404",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.839016122764254
"707975",0.96383547782898,0.650548160076141,0.96383547782898,0.620993614196777,0.18629315495491,0.567863285541534,0.0223862156271935,0.0852877274155617,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"c4da735f-c601-491a-bc27-77c194c9c1c5",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.866846722418774
"708625",1.35354220867157,0.50718230009079,1.35354220867157,0.522435903549194,0.277057826519012,0.913535356521606,0.0381872728466988,0.13861483335495,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"7bbcfb85-31c7-41d8-9ecd-8ebc247536e1",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.702863084009557
"708725",1.66245746612549,0.3825424015522,1.66245746612549,0.32441908121109,0.0459722094237804,0.802697479724884,0.00487183034420013,0.143110692501068,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"452cb888-5366-4602-9f90-d8b5316d8f8d",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.373396025776604
"709375",1.23953568935394,0.549035668373108,1.23953568935394,0.552784442901611,0.0770923048257828,0.957962930202484,0.010328758507967,0.143388539552689,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"5c09ade2-5a7d-4c16-9f73-3de007989501",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.753358005926016
"709825",1.62462210655212,0.399587869644165,1.62462210655212,0.412960737943649,0.0954732969403267,0.688865959644318,0.0128660937771201,0.111713774502277,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"b424da2d-eb49-4e6c-b05e-e72a01e80ba6",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.520714616340285
"709925",1.09126675128937,0.60371321439743,1.09126675128937,0.576221942901611,0.178600609302521,0.524126887321472,0.0236016698181629,0.0818465948104858,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"30895a80-aa72-45fa-9c5d-11609e39c57c",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.792354107803411
"714675",1.0507572889328,0.620798647403717,1.0507572889328,0.604567289352417,0.167867317795753,0.707151770591736,0.0229567568749189,0.101563170552254,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"62dcf7a0-9cab-472b-81d6-2938d618a62e",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.839516049902427
"715425",1.98795306682587,0.273887634277344,1.98795306682587,0.283453524112701,0.11480788141489,0.802654564380646,0.00954815279692411,0.138891831040382,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"170faf0f-f082-4c23-86b7-51f1591540c7",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.305236152152155
"976981",1.06987822055817,0.615597009658813,1.06987822055817,0.591446340084076,0.167800754308701,0.567337036132812,0.0222374759614468,0.0857117027044296,"lstm","cifar10","False",0,"None",128,50,0.001,"cifar10-None-False",1024,10,0.1,"2648f027-efc3-41ba-8181-1d52477dada1",1,50,-6.90775527898214,"0.001-128-50-cifar10-None-False","0.001-128-50","lstm-0.001-128-50-cifar10-None-False",0.817684972594849
"632446",1.88197267055511,0.30991917848587,1.88197267055511,0.322215557098389,0.393117010593414,0.224088355898857,0.048334639519453,0.0388614758849144,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"762e00ae-8938-4680-bce8-2b5257dc8b7a",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.369729728142974
"766391",1.96205270290375,0.284971177577972,1.96205270290375,0.258112967014313,0.447723120450974,0.229453146457672,0.049140527844429,0.0406259223818779,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"0e867aba-56fd-4995-80e1-84e0a157e840",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.263073679779303
"769741",1.86031675338745,0.319442212581635,1.86031675338745,0.311298072338104,0.32141324877739,0.228321343660355,0.0434694960713387,0.0398956201970577,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"6a313fdb-9694-4f4f-827f-d7cffcbb7511",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.35156484929681
"770041",1.85687029361725,0.320022404193878,1.85687029361725,0.315104156732559,0.371425658464432,0.231281861662865,0.0476427972316742,0.040464349091053,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"48982356-c031-4517-b1e7-f519f68c3716",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.357897540701616
"772991",1.87423157691956,0.308118611574173,1.87423157691956,0.273838132619858,0.429628938436508,0.226817861199379,0.0593936927616596,0.0404103882610798,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"cd55a1b8-01c7-49cc-b519-a14822b8bad0",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.289237739938994
"773491",1.90421557426453,0.306738168001175,1.90421557426453,0.323918282985687,0.355540961027145,0.230170145630836,0.0420317798852921,0.0400342307984829,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"523b3451-7d90-4eee-80c8-56d8438ed736",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.372562780822244
"776441",1.90253973007202,0.303096979856491,1.90253973007202,0.294771641492844,0.334879398345947,0.224996581673622,0.0386701710522175,0.0394390411674976,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"ea67b119-a578-430e-82ca-20a5f369f7fe",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.324067617044586
"778241",1.80177795886993,0.337788105010986,1.80177795886993,0.350861370563507,0.645212352275848,0.22534753382206,0.0849522575736046,0.0388644747436047,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"2b8c25fb-ca58-42e1-9687-a2523b4c4889",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.417391597380164
"780191",2.07705926895142,0.240576982498169,2.07705926895142,0.247095346450806,0.141250625252724,0.23466357588768,0.0126057164743543,0.0411887057125568,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"49d19222-5b1a-4227-9ceb-2a5ac89fc35f",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.244742191611153
"783041",2.04407906532288,0.250080019235611,2.04407906532288,0.263521641492844,0.037258293479681,0.231282725930214,0.00118722207844257,0.0402590893208981,"rnn","cifar10","False",0,"None",256,50,1e-05,"cifar10-None-False",1024,10,0.1,"2506f893-591b-4c93-8a72-b13c97f823cb",1,50,-11.5129254649702,"1e-05-256-50-cifar10-None-False","1e-05-256-50","rnn-1e-05-256-50-cifar10-None-False",0.272072814541392
"425263",1.25411796569824,0.554237365722656,1.25411796569824,0.497495979070663,1.20749080181122,0.638295292854309,0.200863122940063,0.107002928853035,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"596c01f9-088e-4731-b8dd-a689b312793d",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.661367197682972
"439261",1.24481558799744,0.553397059440613,1.24481558799744,0.491185903549194,1.24407756328583,0.67403256893158,0.206737756729126,0.112887568771839,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"258c539c-bc6d-4435-957f-1ccfa89da4a3",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.650868281506363
"441959",1.26233768463135,0.54813539981842,1.26233768463135,0.497195512056351,1.21043109893799,0.645285725593567,0.198630452156067,0.108012601733208,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"983b588c-0507-47d5-871f-3d8256717320",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.660867270544799
"691748",1.25507891178131,0.554977595806122,1.25507891178131,0.494491189718246,1.19102656841278,0.635320782661438,0.195539101958275,0.106153927743435,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"129f5812-79d3-4f86-a46f-38341585347d",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.656367727956808
"695360",1.25769352912903,0.549215734004974,1.25769352912903,0.490785270929337,1.22167909145355,0.639391779899597,0.204156294465065,0.107215479016304,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"63f03ac4-639e-4c22-b89d-7f1b8acc4ec5",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.650201695460096
"704975",1.26153302192688,0.54995596408844,1.26153302192688,0.488181084394455,1.21614980697632,0.640872716903687,0.200032338500023,0.107792243361473,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"6de12d2b-456b-4fbd-9824-65c76e44d0ef",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.645868762194092
"801354",1.25032937526703,0.555217683315277,1.25032937526703,0.501201927661896,1.20568823814392,0.631061494350433,0.198491737246513,0.105626739561558,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"916a0f55-3868-4fd8-8705-0d0488ba5071",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.667533279765792
"849436",1.25539326667786,0.552796900272369,1.25539326667786,0.494691520929337,1.23968207836151,0.6677365899086,0.204576507210732,0.113133147358894,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"dc15f16e-1d45-4ca7-abcc-967c84e4012b",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.656701045772996
"1030276",1.25414419174194,0.552356779575348,1.25414419174194,0.497295677661896,1.21259248256683,0.63371467590332,0.199805378913879,0.105583824217319,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"b3be3a91-37e4-4bd6-9e5e-8f6efbec4429",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.661033929452893
"1034302",1.26365447044373,0.550876259803772,1.26365447044373,0.492788463830948,1.23270928859711,0.638124585151672,0.202998399734497,0.106473885476589,"unicornn","cifar10","False",0,"None",256,50,0.001,"cifar10-None-False",1024,10,0.1,"1991c77c-b684-4758-b97b-bb313490348e",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-False","0.001-256-50","unicornn-0.001-256-50-cifar10-None-False",0.653534675277539
"631746",1.5970002412796,0.426736563444138,1.5970002412796,0.422676295042038,3.66938734054565,0.436441689729691,0.471645295619965,0.0727603957056999,"antisymmetric","cifar10","True",0,"None",256,50,0.001,"cifar10-None-True",1024,10,0.1,"8ebd66c9-bc50-4821-bf55-08953a831abc",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-True","0.001-256-50","antisymmetric-0.001-256-50-cifar10-None-True",0.828899341401664
"767841",1.61524033546448,0.41803377866745,1.61524033546448,0.415665060281754,3.99300599098206,0.414587080478668,0.565165340900421,0.0683090463280678,"antisymmetric","cifar10","True",0,"None",256,50,0.001,"cifar10-None-True",1024,10,0.1,"ed839414-ce8c-4a90-b811-110b127c3ca4",1,50,-6.90775527898214,"0.001-256-50-cifar10-None-True","0.001-256-50","antisymmetric-0.001-256-50-cifar10-None-True",0.810888697407952
